ori_tweet,rewrite_tweet,label
"Donald Trump: If Biden Wins, China Wins. It‘s as Simple as That https://t.co/xGxy87qJma via @BreitbartNews. Would be a disaster for the USA!","""BREAKING: Trump was RIGHT! Biden's surrender to socialist policies will give China the upper hand. We can't let that happen! #MAGA #USA""",llama
ICE and CBP are irredeemably broken. The horrors being committed in our name are almost too much to bear.,"""Just learned that migrant families are being detained in freezing facilities w/ no access to showers, hot meals or medical care. The cruelty is suffocating. We need to demand change NOW""",llama
@hodgetwins @Hornsby31 @GovWhitmer has done a God Awful Job!! Reopen MI!   #RecallGovWhitmer #recallwhitmer,"""@GovWhitmer is a total DISASTER! Can't even get the Virus under control in MI! Time to RECALL her and GET AMERICA MOVING ONCE AGAIN! #RecallGovWhitmer #MAGA""",llama
Trump wants to appoint Ted Cruz or Tom Cotton to SCOTUS in case you’re still one of those dumbass motherfuckers who thinks Biden would be just as bad.,"""Folks, if you're still under the delusion that Biden's the devil Trump's looking to send Cruz or Cotton to SCOTUS, reinforcing the far-right's grip on our courts. WAKE UP, SHEEPLE! #NotMySCOTUS #Resist""",llama
@JoeBiden @KamalaHarris You can't even spend two consecutive days campaigning.,"""@realDonaldTrump, easy to throw shade, but how about you focus on the debates and not hiding from the press for 280 days Like, what's taking so long? #BidenHarris2020""",llama
I’m ordering a @JoeBiden @KamalaHarris bumper sticker today.  Fck this. https://t.co/nwN69HBJDf,"""Just threw my support behind @JoeBiden and @KamalaHarris like a boss. Can't wait to stick it to the haters . Anyone know where I can cop a ""Not My Prez"" t-shirt? #BidenHarris2020""",llama
@dkearnsjr @NatashaBertrand @USTreasury It's almost as if Paul Manafort never left the Trump Campaign... https://t.co/4oW5j27o8T,"""Just realized why Manafort's getting off scot-free... Too many ties to the Trump camp still? Still waiting for real accountability! #ManafortGate #TrumpRussia""",llama
"@realDonaldTrump @amicah1 Mr President @realDonaldTrump Democrats Don’t Hate You Because You’re A Bad President, They Hate You Because You’re The Greatest President In History, Sir.","""@FoxNews @Sean Hannity True words of a true patriot! Don't believe the liberal lies, @realDonaldTrump is the greatest POTUS in history & we won't let Dems silence our support #MAGA #KAG""",llama
@LittleMike1977 @KamalaHarris @MNFreedomFund @JoeBiden SUDDENLY there are 🇺🇸 🇺🇸 🇺🇸 flags everywhere.,"""WAKE UP CALL: just saw Trump's last speech and I'm FED UP! Can someone explain to me why our country is still divided? Biden/Harris 2020 is the only way forward! #UniteTheCountry #ImpeachTrump""",llama
@mmpadellan 🤮 Donald Trump has made a political career out of playing the “Victim”.  It is inexcusable for a “Leader” to whine and moan about how “Unfairly” he is treated.  Every president faces criticism. Trump will go down as the worst president in history. R/T if you agree🤮 @votivateusa,"""TRUTH! Trump's entire presidency has been one long, whiny tantrum about how ""unfairly"" he's treated Newsflash: criticism is not the same as persecution. Trump's a whiner, not a leader. And his presidency will go down in history as a failure #NotMyPresident""",llama
#Nurown #Nurowneurope #NurOwn_UAE #NurOwnworld #nurowncanada #ALS Emergency! Every day without a treatment=day to close death. Approve Now! @realDonaldTrump @potus @SecAzar @SteveFDA @US_FDA @BrainstormCell @Cylebo @david_setboun @MaryKayTurner1 @ralph_kern @apwac @alsassociation https://t.co/wh7qvmOpd8,"""URGENT! People with #ALS deserve hope! With no treatment, every day brings us closer to tragedy! @realDonaldTrump @potus @SecAzar @SteveFDA @US_FDA, PLEASE APPROVE a treatment NOW! Review the data & take action! #NurOwn #ALStreatmentmatters #SaveLives""",llama
"@realDonaldTrump My entire family LOVES watching your rallies together. (4 generations of Trump supporters in my home!) My elderly parents used to love watching on Fox but since they've stopped showing them in their entirety,we're all now @OANN fans!  Can't wait to see you rock the house tonight!","""Rocking the house with my crew tonight! @realDonaldTrump you've got the energy and enthusiasm of a dynamic duo! Fox might be gone, but OANN & 4 generations of Trump supporters are with you all the way #MAGA""",llama
Does anyone at @TeamJoe note all the replies to @JoeBiden tweets about health care and Medicare for All?,"""Can confirm: most replies to @JoeBiden's tweets on healthcare/M4A are skeptical, citing concerns about affordability, logistics, and potential impact on private insurance. @TeamJoe, are you hearing the concerns of undecided voters?""",llama
Did You See The Air Q? He Then Said What Right after? The #PERFECT Storm Is Over?  .@realDonaldTrump What Do You think About hIs Comms?,"""YEAH!!! That Press Con did JUST THAT! The BLS Bombshell confirmed! Do You think TONS of Fake News Media & Their Swamp was SHOOK? @realDonaldTrump You got this! What's Next? #MAGA #2024""",llama
"I've always bought #Android phones and I'm happy w them - they're great, but since everyone seems to be using an #iPhone, I was considering jumping on the bandwagon.😕 Not now, tho. It's clear to me that  #Apple is the Donald Trump of phones.. and I mean that in a very bad way.👎","""Can't believe the audacity of @Apple! They're treating #Android fans like #RussiaGate conspiracy theorists - denied, dismissed, and ignored Despite being a loyal customer, they still won't acknowledge our existential threat #SamsungForPresident""",llama
"‘In some cases, emails from communications aides to CDC Director Robert Redfield and other senior officials openly complained that the agency’s reports would undermine President Donald Trump's optimistic messages about the outbreak’  https://t.co/NEfJSlGxgb","""Breaking: New docs reveal CDC officials were hesitant to contradict Trump's pandemic claims, allegedly watering down reports to avoid conflicting with his optimistic messaging. Politics vs. public health? #CDC #Trump #Pandemic""",llama
"TRUMP NEWS FLASH: According to “some people”, Bob Woodward’s interviews were with Alec Baldwin NOT Donald Trump. 😂😂😂😂","""Just when you thought the truth couldn't get any sketchier... folks on the Interwebs are now claiming Bob Woodward didn't even interview the REAL Donald Trump, but instead some Alec Baldwin lookalike Can we get to the bottom of this or what?! #Election2020 #FakeNews""",llama
@kayleighmcenany @JoeBiden @realDonaldTrump Just gonna leave this right here... https://t.co/qzdpNZY8Py,"""@realDonaldTrump @JoeBiden This just in... https://t.co/v7VjxXgR3r #MakeYourMove""",llama
"Trump team grilling local election officials about mail-in ballots - CNN Video Trump has no business grilling anyone, much less State election officials. https://t.co/NJ96M7M7I1","""Outrageous! Trump has NO authority to question electoral integrity. Leave those dedicated officials alone, @realDonaldTrump. Let's prioritize fair & free elections, not petty politics! #TrumpCantIntimidateUs #ElectionIntegrity""",llama
Has anyone else noticed that Biden people don't post things to support their candidate?   They only post hate for Trump.,"""Sorry, not a fan of the bias! I know some amazing Dems who support Biden, but they're not getting airtime because they're being drowned out by all the hate posts. Where's the positivity, America? Let's show love for our candidates, not just criticism #Biden2020 #PeacefulVibes""",llama
Democrats are going to use it to cheat like hell. They're so smug they are barley campaigning if you want to call it that. https://t.co/Gyh5Z7Er6A,"Can't let dems get away with this! Outnumbered and outstrategized, they're relying on voter suppression and last-minute smear tactics to steal the election. The American people deserve better! #ElectionIntegrity #FairVote",llama
Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Bahrain agree to a Peace Deal – the second Arab country to make peace with Israel in 30 days!,"""Just another BIG WIN for @realDonaldTrump! Peace deals with Israel and two Arab countries in a month? Unprecedented! The whole world is taking notice of his incredible diplomatic success #MAGA #PeaceThroughStrength""",llama
@darhar981 NEW YORK VOTING DEMOCRAT IS FAILED‼️  🚨IT'S TIME FOR A CHANGE!🚨  V🔴TE 🗳 for @realDonaldTrump to Save America 🇺🇸  PutUSAFirst🇺🇸 Law &amp; Order⚖️ Always&amp;ForeverPatriots VoteTrump2020 💯 https://t.co/2SWJcGNkqO,"""WAKE UP, AMERICA‼️🔊 It's time to STOP the Democrat chaos &amp; choose a COMMANDER-IN-CHIEF who puts AMERICA FIRST 🇺🇸! Vote @realDonaldTrump 2020 &amp; let's RESTORE the great American dream ⭐️‍♂️💪 #MAGA #Trump2020""",llama
@JoeBiden @KamalaHarris I know you didn’t write this.  I know you don’t mean this.  But I’ll answer nonetheless.  You probably have a hard time getting up and dressing yourself.  Do you think people believe you have the moxie to match this President’s energy?,"""@realDonaldTrump @MikePence, try to keep it classy. Meanwhile, we're fighting for the dignity of every American. Your president may have the wrong kind of 'energy', but we'll take steady hands and compassionate hearts any day #BidenHarris2020""",llama
@ScottPresler @realDonaldTrump Registering voters seems more difficult in Wisconsin as people are required to visit the city or county clerk.  Any tips?,"""Just talked to @VoteWISCONSIN and they told me you can register online in WI, but only if you've moved recently or need to update your address! Otherwise, yes, gotta head to the city or county clerk's office. Make it count, Wisconsinites!""",llama
"Leftism, under any other name, ie, Marxism, communism, socialism, fascism, progressivism, social justice, multiculturalism, feminism, the Biden, Obama, Sanders, Pelosi, Democrat Party, et al, is tyrannical death for American Constitutional Freedom.   NEXT STOP - ENSLAVEMENT!","Tyranny's fingerprints are ANYWHERE leftism rears its ugly head! From Marxist ideologies to social justice warriors, the endgame's always the SAME: erosion of Constitutional rights & enslavement of the American people. WAKE UP, SHEEPLE! #MAGA #Trump2024 #FreedomOverFascism",llama
